ticket,type,open_time,close_time,limit_price,market_at_cancel,hold_hours,min_gap_pts,cancel_gap_pts,near_miss_2pt,near_miss_5pt,gap_bucket,m5_touched_orig,fill_off0,net_off0,exit_off0,fill_off1,net_off1,exit_off1,fill_off2,net_off2,exit_off2,fill_off3,net_off3,exit_off3,fill_off5,net_off5,exit_off5,fill_off10,net_off10,exit_off10
76749191,sell limit,2026.04.06 01:18:03,2026.04.07 01:06:12,4753.0,4666.86,23.8,46.27,86.14,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76749164,sell limit,2026.04.06 01:17:42,2026.04.07 01:06:08,4753.0,4667.94,23.81,46.27,85.06,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76749013,sell limit,2026.04.06 01:15:50,2026.04.07 01:06:05,4753.0,4667.85,23.84,46.27,85.15,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76724329,sell limit,2026.04.02 19:03:32,2026.04.02 23:31:20,4707.0,4670.75,4.46,25.2,36.25,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76724283,sell limit,2026.04.02 19:02:55,2026.04.02 23:31:14,4707.0,4670.78,4.47,25.2,36.22,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76724252,sell limit,2026.04.02 19:02:31,2026.04.02 23:31:11,4707.0,4670.19,4.48,25.2,36.81,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76723993,buy limit,2026.04.02 19:00:02,2026.04.02 23:31:06,4634.5,4670.12,4.52,8.2,35.62,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
76723949,buy limit,2026.04.02 18:59:50,2026.04.02 23:31:03,4634.5,4669.67,4.52,8.2,35.17,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
76723936,buy limit,2026.04.02 18:59:34,2026.04.02 23:30:59,4634.5,4669.78,4.52,8.2,35.28,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
76682499,sell limit,2026.04.02 13:08:00,2026.04.02 16:07:06,4649.7,4608.57,2.98,14.45,41.13,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76682492,sell limit,2026.04.02 13:07:45,2026.04.02 16:07:09,4649.7,4609.43,2.99,14.45,40.27,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76682476,sell limit,2026.04.02 13:07:29,2026.04.02 16:07:14,4649.7,4611.52,3.0,14.45,38.18,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76682453,sell limit,2026.04.02 13:07:14,2026.04.02 16:07:02,4643.7,4608.97,3.0,8.45,34.73,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
76682427,sell limit,2026.04.02 13:07:00,2026.04.02 16:06:58,4643.7,4607.74,3.0,8.45,35.96,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
76682405,sell limit,2026.04.02 13:06:45,2026.04.02 16:06:52,4643.7,4607.13,3.0,8.45,36.57,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
76668362,buy limit,2026.04.02 10:22:21,2026.04.02 23:30:46,4372.0,4670.04,13.14,208.3,298.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76668331,buy limit,2026.04.02 10:22:08,2026.04.02 23:30:42,4372.0,4670.35,13.14,208.3,298.35,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76668301,buy limit,2026.04.02 10:21:49,2026.04.02 23:30:37,4372.0,4669.76,13.15,208.3,297.76,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76596422,buy limit,2026.04.01 19:07:23,2026.04.02 01:25:51,4722.0,4769.83,6.31,19.81,47.83,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76596408,buy limit,2026.04.01 19:07:03,2026.04.02 01:25:57,4722.0,4770.27,6.32,19.81,48.27,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76596364,buy limit,2026.04.01 19:06:13,2026.04.02 01:26:05,4741.0,4770.29,6.33,0.81,29.29,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
76596284,buy limit,2026.04.01 19:04:59,2026.04.02 01:26:11,4741.0,4770.27,6.35,0.81,29.27,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
76542983,buy limit,2026.04.01 10:09:03,2026.04.02 01:27:41,4685.5,4772.02,15.31,24.05,86.52,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76542958,buy limit,2026.04.01 10:08:48,2026.04.02 01:27:47,4685.5,4773.61,15.32,24.05,88.11,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76542931,buy limit,2026.04.01 10:08:34,2026.04.02 01:27:52,4685.5,4773.8,15.32,24.05,88.3,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76542758,buy limit,2026.04.01 10:07:20,2026.04.02 04:24:39,4697.7,4718.55,18.29,-11.56,20.85,False,False,touched,True,False,,,False,,,False,,,False,,,False,,,False,,
76542711,buy limit,2026.04.01 10:07:06,2026.04.02 04:24:35,4697.7,4723.07,18.29,-11.56,25.37,False,False,touched,True,False,,,False,,,False,,,False,,,False,,,False,,
76542670,buy limit,2026.04.01 10:06:52,2026.04.02 04:24:31,4697.7,4722.89,18.29,-11.56,25.19,False,False,touched,True,False,,,False,,,False,,,False,,,False,,,False,,
76504826,buy limit,2026.04.01 01:39:05,2026.04.02 01:29:19,4598.0,4772.43,23.84,63.79,174.43,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76504805,buy limit,2026.04.01 01:38:46,2026.04.02 01:29:14,4598.0,4773.32,23.84,63.79,175.32,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76504637,buy limit,2026.04.01 01:38:12,2026.04.02 01:29:10,4598.0,4773.13,23.85,63.79,175.13,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76504563,buy limit,2026.04.01 01:36:45,2026.04.02 01:29:05,4617.0,4771.83,23.87,44.79,154.83,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76504538,buy limit,2026.04.01 01:36:22,2026.04.02 01:29:01,4617.0,4771.85,23.88,44.79,154.85,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76504530,buy limit,2026.04.01 01:35:40,2026.04.02 01:28:56,4617.0,4772.4,23.89,44.79,155.4,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76480545,buy limit,2026.03.31 18:04:17,2026.03.31 19:41:23,4582.5,4643.53,1.62,16.72,61.03,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76480521,buy limit,2026.03.31 18:04:02,2026.03.31 19:41:26,4582.5,4644.75,1.62,16.72,62.25,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76480489,buy limit,2026.03.31 18:03:41,2026.03.31 19:41:31,4582.5,4644.05,1.63,16.72,61.55,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76465408,buy limit,2026.03.31 16:03:50,2026.03.31 18:48:23,4544.0,4617.58,2.74,23.8,73.58,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76465390,buy limit,2026.03.31 16:03:38,2026.03.31 18:48:21,4544.0,4617.76,2.75,23.8,73.76,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76465378,buy limit,2026.03.31 16:03:25,2026.03.31 18:48:19,4544.0,4618.18,2.75,23.8,74.18,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76449146,buy limit,2026.03.31 12:45:59,2026.04.01 01:34:57,4486.0,4672.91,12.82,43.3,186.91,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76449129,buy limit,2026.03.31 12:45:37,2026.04.01 01:35:00,4486.0,4673.03,12.82,43.3,187.03,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76449117,buy limit,2026.03.31 12:45:23,2026.04.01 01:35:03,4486.0,4673.02,12.83,43.3,187.02,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76331238,buy limit,2026.03.30 09:51:49,2026.04.01 01:35:07,4473.0,4673.39,39.72,9.49,200.39,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
76331222,buy limit,2026.03.30 09:51:37,2026.04.01 01:35:10,4473.0,4673.38,39.73,9.49,200.38,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
76331208,buy limit,2026.03.30 09:51:26,2026.04.01 01:35:13,4473.0,4673.37,39.73,9.49,200.37,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
76331149,buy limit,2026.03.30 09:50:47,2026.03.31 01:20:53,4493.0,4506.85,15.5,-0.06,13.85,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl,True,-5.18,sl
76331108,buy limit,2026.03.30 09:50:24,2026.03.31 01:20:49,4493.0,4506.86,15.51,-0.06,13.86,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl,True,-5.18,sl
76331069,buy limit,2026.03.30 09:50:08,2026.03.31 01:20:43,4493.0,4506.74,15.51,-0.06,13.74,False,False,touched,True,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl,True,-5.18,sl
76287926,sell limit,2026.03.30 01:10:37,2026.03.30 14:54:09,4581.0,4571.83,13.73,0.23,9.17,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
76287905,sell limit,2026.03.30 01:10:16,2026.03.30 14:54:08,4581.0,4571.73,13.73,0.23,9.27,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
76287830,sell limit,2026.03.30 01:09:35,2026.03.30 14:54:06,4581.0,4572.21,13.74,0.23,8.79,True,True,0-1,False,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,-5.18,sl
76221912,buy limit,2026.03.27 13:10:18,2026.03.27 16:00:26,4387.1,4441.74,2.84,17.12,54.64,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76221864,buy limit,2026.03.27 13:09:32,2026.03.27 16:00:24,4387.1,4441.46,2.85,17.12,54.36,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76221810,buy limit,2026.03.27 13:09:11,2026.03.27 16:00:23,4387.1,4441.49,2.85,17.12,54.39,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76221657,sell limit,2026.03.27 13:06:24,2026.03.27 16:00:22,4468.2,4440.89,2.9,22.82,27.31,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76221625,sell limit,2026.03.27 13:05:52,2026.03.27 16:00:21,4468.2,4440.83,2.91,22.82,27.37,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76221614,sell limit,2026.03.27 13:05:34,2026.03.27 16:00:18,4468.2,4440.24,2.91,22.82,27.96,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
76141714,sell limit,2026.03.26 16:52:50,2026.03.26 18:58:33,4491.0,4434.89,2.1,11.61,56.11,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76141676,sell limit,2026.03.26 16:52:36,2026.03.26 18:58:30,4491.0,4434.67,2.1,11.61,56.33,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
76141635,sell limit,2026.03.26 16:52:22,2026.03.26 18:58:28,4491.0,4435.25,2.1,11.61,55.75,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75991035,buy limit,2026.03.25 09:47:51,2026.03.25 15:32:39,4520.5,4534.05,5.75,1.3,13.55,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp
75990913,buy limit,2026.03.25 09:46:17,2026.03.25 15:32:43,4520.5,4533.98,5.77,1.3,13.48,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp
75990858,buy limit,2026.03.25 09:45:16,2026.03.25 15:35:10,4520.5,4540.44,5.83,1.3,19.94,True,True,1-2,False,False,,,False,,,True,19.82,tp,True,19.82,tp,True,19.82,tp,True,19.82,tp
75979502,sell limit,2026.03.25 07:03:29,2026.03.25 13:13:10,4622.5,4556.74,6.16,47.81,65.76,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75976147,sell limit,2026.03.25 06:07:27,2026.03.25 13:13:08,4622.5,4556.5,7.09,40.16,66.0,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75976136,sell limit,2026.03.25 06:07:17,2026.03.25 13:13:07,4622.5,4556.35,7.1,40.16,66.15,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75972158,sell limit,2026.03.25 05:17:50,2026.03.30 01:05:49,4711.7,4504.89,115.8,109.16,206.81,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75972104,sell limit,2026.03.25 05:16:19,2026.03.30 01:05:46,4711.7,4510.21,115.82,109.16,201.49,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75972088,sell limit,2026.03.25 05:16:04,2026.03.30 01:05:42,4711.7,4511.04,115.83,109.16,200.66,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75971867,sell limit,2026.03.25 05:13:01,2026.03.30 01:05:53,4704.7,4506.7,115.88,102.16,198.0,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75971837,sell limit,2026.03.25 05:12:40,2026.03.30 01:05:57,4704.7,4506.94,115.89,102.16,197.76,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75971774,sell limit,2026.03.25 05:11:54,2026.03.30 01:05:39,4704.7,4511.71,115.9,102.16,192.99,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75966917,buy limit,2026.03.25 04:23:34,2026.03.25 07:05:14,4494.5,4573.24,2.69,71.02,78.74,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75966898,buy limit,2026.03.25 04:23:16,2026.03.25 07:05:12,4494.5,4573.62,2.7,71.02,79.12,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75966859,buy limit,2026.03.25 04:22:40,2026.03.25 07:05:10,4494.5,4573.52,2.71,71.02,79.02,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75933547,buy limit,2026.03.24 18:17:22,2026.03.25 13:17:53,3957.0,4555.84,19.01,415.11,598.84,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75933504,buy limit,2026.03.24 18:16:47,2026.03.25 13:17:51,3957.0,4555.72,19.02,415.11,598.72,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75933462,buy limit,2026.03.24 18:16:18,2026.03.25 13:17:49,3957.0,4555.68,19.03,415.11,598.68,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75893207,sell limit,2026.03.24 13:05:22,2026.03.24 16:53:20,4462.5,4374.02,3.8,20.31,88.48,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75880992,sell limit,2026.03.24 10:59:33,2026.03.24 16:53:18,4462.5,4373.94,5.9,20.31,88.56,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75880972,sell limit,2026.03.24 10:59:18,2026.03.24 16:53:17,4462.5,4374.73,5.9,20.31,87.77,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75874335,buy limit,2026.03.24 10:01:44,2026.03.24 13:04:20,4351.0,4423.7,3.04,40.11,72.7,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75874310,buy limit,2026.03.24 10:01:27,2026.03.24 13:04:16,4351.0,4421.13,3.05,40.11,70.13,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75874277,buy limit,2026.03.24 10:01:11,2026.03.24 13:04:13,4351.0,4420.16,3.05,40.11,69.16,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75842939,sell limit,2026.03.24 05:16:45,2026.03.24 05:17:44,4364.0,4316.1,0.02,14.51,47.9,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75730291,buy limit,2026.03.23 13:32:22,2026.03.24 12:57:20,3957.0,4426.64,23.42,283.84,469.64,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75730280,buy limit,2026.03.23 13:32:09,2026.03.24 12:57:16,3957.0,4426.36,23.42,283.84,469.36,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75730257,buy limit,2026.03.23 13:31:48,2026.03.24 12:57:12,3957.0,4425.81,23.42,283.84,468.81,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75532630,sell limit,2026.03.20 14:15:21,2026.03.20 14:29:25,4671.0,4662.1,0.23,-0.08,8.9,False,False,touched,True,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
75532592,sell limit,2026.03.20 14:15:00,2026.03.20 14:29:28,4671.0,4661.46,0.24,-0.08,9.54,False,False,touched,True,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
75532556,sell limit,2026.03.20 14:14:45,2026.03.20 14:29:32,4671.0,4661.82,0.25,-0.08,9.18,False,False,touched,True,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
75523887,sell limit,2026.03.20 13:03:46,2026.03.20 20:19:46,4704.5,4576.42,7.27,8.87,128.08,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
75523847,sell limit,2026.03.20 13:03:29,2026.03.20 20:19:50,4704.5,4575.85,7.27,8.87,128.65,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
75523798,sell limit,2026.03.20 13:03:10,2026.03.20 20:19:53,4704.5,4575.99,7.28,8.87,128.51,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
75426230,buy limit,2026.03.19 17:19:53,2026.03.20 20:41:14,4523.5,4562.28,27.36,16.92,38.78,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75426145,buy limit,2026.03.19 17:19:36,2026.03.20 20:41:22,4523.5,4561.29,27.36,16.92,37.79,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75426024,buy limit,2026.03.19 17:19:12,2026.03.20 20:41:26,4523.5,4561.83,27.37,16.92,38.33,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75319122,sell limit,2026.03.19 04:47:57,2026.03.19 12:54:20,4794.0,4704.9,8.11,-71.76,89.1,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
75319100,sell limit,2026.03.19 04:47:43,2026.03.19 12:54:16,4794.0,4703.03,8.11,-71.76,90.97,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
75319089,sell limit,2026.03.19 04:47:28,2026.03.19 12:54:08,4794.0,4703.76,8.11,-71.76,90.24,False,False,touched,True,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl,True,-5.18,sl
75315587,sell limit,2026.03.19 04:15:43,2026.03.19 04:24:20,4851.0,4834.67,0.14,5.22,16.33,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
75315560,sell limit,2026.03.19 04:15:29,2026.03.19 04:24:16,4851.0,4835.33,0.15,5.22,15.67,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
75315532,sell limit,2026.03.19 04:15:03,2026.03.19 04:24:12,4851.0,4835.04,0.15,5.22,15.96,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,False,,
75262702,sell limit,2026.03.18 16:40:52,2026.03.19 16:37:13,4931.0,4560.96,23.94,31.66,370.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75262624,sell limit,2026.03.18 16:40:29,2026.03.19 16:37:09,4931.0,4561.96,23.94,31.66,369.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75262530,sell limit,2026.03.18 16:40:03,2026.03.19 16:37:06,4931.0,4563.62,23.95,31.66,367.38,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75250839,sell limit,2026.03.18 15:57:40,2026.03.18 17:05:47,4911.5,4890.39,1.14,16.82,21.11,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75250797,sell limit,2026.03.18 15:57:24,2026.03.18 17:05:43,4911.5,4889.83,1.14,16.82,21.67,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75250743,sell limit,2026.03.18 15:57:08,2026.03.18 17:05:39,4911.5,4888.51,1.14,16.82,22.99,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75213684,sell limit,2026.03.18 13:07:43,2026.03.18 17:05:35,5031.5,4888.9,3.96,39.94,142.6,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75213644,sell limit,2026.03.18 13:07:14,2026.03.18 17:05:32,5031.5,4888.27,3.97,39.94,143.23,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75213619,sell limit,2026.03.18 13:06:53,2026.03.18 17:05:28,5031.5,4888.13,3.98,39.94,143.37,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75213549,sell limit,2026.03.18 13:06:00,2026.03.18 17:05:25,5024.5,4887.31,3.99,32.94,137.19,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75213496,sell limit,2026.03.18 13:05:32,2026.03.18 17:05:22,5024.5,4886.82,4.0,32.94,137.68,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75213455,sell limit,2026.03.18 13:05:14,2026.03.18 17:05:19,5024.5,4887.04,4.0,32.94,137.46,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75198577,sell limit,2026.03.18 10:02:01,2026.03.18 13:00:40,5034.0,4991.17,2.98,18.93,42.83,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75198566,sell limit,2026.03.18 10:01:45,2026.03.18 13:00:35,5034.0,4991.58,2.98,18.93,42.42,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75198546,sell limit,2026.03.18 10:01:27,2026.03.18 13:00:31,5034.0,4991.56,2.98,18.93,42.44,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75185202,sell limit,2026.03.18 07:07:41,2026.03.18 09:58:41,5034.0,5008.81,2.85,17.63,25.19,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75185190,sell limit,2026.03.18 07:07:22,2026.03.18 09:58:40,5034.0,5008.77,2.85,17.63,25.23,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75185172,sell limit,2026.03.18 07:07:06,2026.03.18 09:58:37,5034.0,5008.86,2.86,17.63,25.14,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75169193,buy limit,2026.03.18 03:23:09,2026.03.18 13:46:03,4957.0,4976.23,10.38,3.2,19.23,False,True,2-5,False,False,,,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl
75169182,buy limit,2026.03.18 03:22:48,2026.03.18 13:45:58,4957.0,4976.52,10.39,3.2,19.52,False,True,2-5,False,False,,,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl
75169175,buy limit,2026.03.18 03:22:24,2026.03.18 13:45:54,4957.0,4977.91,10.39,3.2,20.91,False,True,2-5,False,False,,,False,,,False,,,False,,,True,-5.18,sl,True,-5.18,sl
75169156,sell limit,2026.03.18 03:21:44,2026.03.18 17:05:16,5040.0,4887.0,13.73,23.63,153.0,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75169135,sell limit,2026.03.18 03:21:23,2026.03.18 17:05:13,5040.0,4886.99,13.73,23.63,153.01,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75169113,sell limit,2026.03.18 03:21:06,2026.03.18 17:05:10,5040.0,4885.96,13.73,23.63,154.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75130126,sell limit,2026.03.17 16:12:48,2026.03.17 19:02:52,5046.0,4993.32,2.83,14.45,52.68,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75130113,sell limit,2026.03.17 16:12:37,2026.03.17 19:02:51,5046.0,4993.65,2.84,14.45,52.35,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75130076,sell limit,2026.03.17 16:12:21,2026.03.17 19:02:49,5046.0,4993.32,2.84,14.45,52.68,False,False,10-20,False,False,,,False,,,False,,,False,,,False,,,False,,
75130012,sell limit,2026.03.17 16:11:52,2026.03.17 19:02:48,5039.0,4993.62,2.85,7.45,45.38,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
75129981,sell limit,2026.03.17 16:11:38,2026.03.17 19:02:46,5039.0,4994.56,2.85,7.45,44.44,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
75129933,sell limit,2026.03.17 16:11:19,2026.03.17 19:02:43,5039.0,4994.99,2.86,7.45,44.01,False,False,5-10,False,False,,,False,,,False,,,False,,,False,,,True,19.82,tp
75114865,sell limit,2026.03.17 13:17:25,2026.03.17 16:05:10,5063.0,5016.92,2.8,39.18,46.08,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75114860,sell limit,2026.03.17 13:17:15,2026.03.17 16:05:08,5063.0,5017.66,2.8,39.18,45.34,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75114840,sell limit,2026.03.17 13:16:55,2026.03.17 16:05:07,5063.0,5017.53,2.8,39.18,45.47,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75114783,sell limit,2026.03.17 13:16:15,2026.03.17 16:05:05,5056.0,5017.19,2.81,32.18,38.81,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75114749,sell limit,2026.03.17 13:15:51,2026.03.17 16:05:03,5056.0,5017.15,2.82,32.18,38.85,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75114724,sell limit,2026.03.17 13:15:37,2026.03.17 16:05:01,5056.0,5017.08,2.82,32.18,38.92,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75098274,sell limit,2026.03.17 10:13:33,2026.03.17 12:58:31,5059.0,5013.01,2.75,29.39,45.99,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75098245,sell limit,2026.03.17 10:13:24,2026.03.17 12:58:23,5059.0,5012.96,2.75,29.39,46.04,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75098235,sell limit,2026.03.17 10:13:09,2026.03.17 12:58:19,5059.0,5012.9,2.75,29.39,46.1,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75080764,buy limit,2026.03.17 07:17:23,2026.03.17 10:01:28,4950.0,5012.22,2.73,54.93,62.22,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75080749,buy limit,2026.03.17 07:17:09,2026.03.17 10:01:27,4950.0,5012.23,2.74,54.93,62.23,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
75080731,buy limit,2026.03.17 07:16:55,2026.03.17 10:01:25,4950.0,5012.14,2.74,54.93,62.14,False,False,>20,False,False,,,False,,,False,,,False,,,False,,,False,,
