ticket,source,direction,open_time,entry,limit_offset,filled,tp_pts_used,orig_net,latest_net,latest_exit,delta
73685160,limit,buy,2026.03.04 01:07:09,5056.3,2.0,False,,0.0,0.0,no_fill,0.0
73685156,limit,buy,2026.03.04 01:06:47,5056.3,2.0,False,,0.0,0.0,no_fill,0.0
73685130,limit,buy,2026.03.04 01:06:04,5080.0,2.0,False,,0.0,0.0,no_fill,0.0
73685114,limit,buy,2026.03.04 01:05:47,5080.0,2.0,False,,0.0,0.0,no_fill,0.0
73685105,limit,buy,2026.03.04 01:05:32,5080.0,2.0,False,,0.0,0.0,no_fill,0.0
73565637,limit,buy,2026.03.03 12:25:27,5237.0,2.0,False,,0.0,0.0,no_fill,0.0
73565583,limit,buy,2026.03.03 12:24:49,5239.0,2.0,True,10.0,0.0,-5.18,sl,-5.18
73565564,limit,buy,2026.03.03 12:24:34,5239.0,2.0,True,20.0,0.0,-5.18,sl,-5.18
73565545,limit,sell,2026.03.03 12:24:03,5202.5,2.0,True,10.0,0.0,-5.18,sl,-5.18
73565534,limit,sell,2026.03.03 12:23:49,5202.5,2.0,True,10.0,0.0,-5.18,sl,-5.18
73565481,limit,sell,2026.03.03 12:22:53,5202.5,2.0,True,10.0,0.0,-5.18,sl,-5.18
73168945,limit,buy,2026.02.27 16:01:48,5213.0,2.0,True,10.0,0.0,-5.18,sl,-5.18
73168923,limit,buy,2026.02.27 16:01:36,5213.0,2.0,True,20.0,0.0,-5.18,sl,-5.18
73168887,limit,buy,2026.02.27 16:01:23,5213.0,2.0,True,30.0,0.0,-5.18,sl,-5.18
73145315,limit,buy,2026.02.27 13:07:18,5129.2,2.0,False,,0.0,0.0,no_fill,0.0
73145301,limit,buy,2026.02.27 13:07:00,5129.2,2.0,False,,0.0,0.0,no_fill,0.0
73145293,limit,buy,2026.02.27 13:06:45,5129.2,2.0,False,,0.0,0.0,no_fill,0.0
73132701,limit,buy,2026.02.27 10:29:26,5147.0,2.0,False,,0.0,0.0,no_fill,0.0
73132677,limit,buy,2026.02.27 10:29:08,5147.0,2.0,False,,0.0,0.0,no_fill,0.0
73132666,limit,buy,2026.02.27 10:28:56,5147.0,2.0,False,,0.0,0.0,no_fill,0.0
73101888,limit,buy,2026.02.27 04:08:41,5166.5,2.0,False,,0.0,0.0,no_fill,0.0
73101866,limit,buy,2026.02.27 04:08:22,5166.5,2.0,False,,0.0,0.0,no_fill,0.0
73101780,limit,buy,2026.02.27 04:08:02,5166.5,2.0,False,,0.0,0.0,no_fill,0.0
73087195,limit,buy,2026.02.27 01:21:15,5140.0,2.0,False,,0.0,0.0,no_fill,0.0
73087179,limit,buy,2026.02.27 01:20:55,5140.0,2.0,False,,0.0,0.0,no_fill,0.0
73087159,limit,buy,2026.02.27 01:20:36,5140.0,2.0,False,,0.0,0.0,no_fill,0.0
73041126,limit,sell,2026.02.26 15:56:24,5211.2,2.0,False,,0.0,0.0,no_fill,0.0
73041110,limit,sell,2026.02.26 15:56:04,5211.2,2.0,False,,0.0,0.0,no_fill,0.0
73041098,limit,sell,2026.02.26 15:55:47,5211.2,2.0,False,,0.0,0.0,no_fill,0.0
72999534,limit,buy,2026.02.26 09:39:39,5152.0,2.0,False,,0.0,0.0,no_fill,0.0
72999510,limit,buy,2026.02.26 09:39:29,5152.0,2.0,False,,0.0,0.0,no_fill,0.0
72999482,limit,buy,2026.02.26 09:39:12,5152.0,2.0,False,,0.0,0.0,no_fill,0.0
72971845,limit,buy,2026.02.26 04:05:44,5145.0,2.0,False,,0.0,0.0,no_fill,0.0
72971837,limit,buy,2026.02.26 04:05:32,5145.0,2.0,False,,0.0,0.0,no_fill,0.0
72971819,limit,buy,2026.02.26 04:05:18,5145.0,2.0,False,,0.0,0.0,no_fill,0.0
72956413,limit,buy,2026.02.26 01:39:04,5113.2,2.0,False,,0.0,0.0,no_fill,0.0
72956393,limit,buy,2026.02.26 01:38:40,5113.2,2.0,False,,0.0,0.0,no_fill,0.0
72956383,limit,buy,2026.02.26 01:38:24,5113.2,2.0,False,,0.0,0.0,no_fill,0.0
72956314,limit,buy,2026.02.26 01:37:29,5123.35,2.0,False,,0.0,0.0,no_fill,0.0
72956294,limit,buy,2026.02.26 01:36:55,5123.35,2.0,False,,0.0,0.0,no_fill,0.0
72956250,limit,buy,2026.02.26 01:36:36,5123.35,2.0,False,,0.0,0.0,no_fill,0.0
72918935,limit,buy,2026.02.25 16:02:59,5138.0,2.0,False,,0.0,0.0,no_fill,0.0
72918910,limit,buy,2026.02.25 16:02:43,5138.0,2.0,False,,0.0,0.0,no_fill,0.0
72918880,limit,buy,2026.02.25 16:02:23,5138.0,2.0,False,,0.0,0.0,no_fill,0.0
72905459,limit,buy,2026.02.25 13:21:23,5082.5,2.0,False,,0.0,0.0,no_fill,0.0
72905433,limit,buy,2026.02.25 13:21:06,5082.5,2.0,False,,0.0,0.0,no_fill,0.0
72905232,limit,buy,2026.02.25 13:19:19,5082.5,2.0,False,,0.0,0.0,no_fill,0.0
72904352,limit,buy,2026.02.25 13:16:00,5102.5,2.0,False,,0.0,0.0,no_fill,0.0
72904283,limit,buy,2026.02.25 13:15:43,5102.5,2.0,False,,0.0,0.0,no_fill,0.0
72904238,limit,buy,2026.02.25 13:15:23,5102.5,2.0,False,,0.0,0.0,no_fill,0.0
72904027,limit,buy,2026.02.25 13:14:12,5111.8,2.0,False,,0.0,0.0,no_fill,0.0
72903982,limit,buy,2026.02.25 13:13:52,5111.8,2.0,False,,0.0,0.0,no_fill,0.0
72903953,limit,buy,2026.02.25 13:13:35,5111.8,2.0,False,,0.0,0.0,no_fill,0.0
72898143,limit,buy,2026.02.25 12:20:24,5103.5,2.0,False,,0.0,0.0,no_fill,0.0
72898013,limit,buy,2026.02.25 12:19:51,5103.5,2.0,False,,0.0,0.0,no_fill,0.0
72897988,limit,buy,2026.02.25 12:19:29,5103.5,2.0,False,,0.0,0.0,no_fill,0.0
72887248,limit,sell,2026.02.25 10:14:09,5229.5,2.0,False,,0.0,0.0,no_fill,0.0
72887226,limit,sell,2026.02.25 10:13:46,5229.5,2.0,False,,0.0,0.0,no_fill,0.0
72887195,limit,sell,2026.02.25 10:13:27,5229.5,2.0,False,,0.0,0.0,no_fill,0.0
72886178,limit,buy,2026.02.25 09:56:43,5157.0,2.0,False,,0.0,0.0,no_fill,0.0
72886157,limit,buy,2026.02.25 09:56:30,5157.0,2.0,False,,0.0,0.0,no_fill,0.0
72811608,limit,buy,2026.02.24 16:28:44,5105.5,2.0,True,20.0,0.0,-5.18,sl,-5.18
72811582,limit,buy,2026.02.24 16:28:33,5105.5,2.0,True,30.0,0.0,-5.18,sl,-5.18
72811555,limit,buy,2026.02.24 16:28:21,5159.0,2.0,True,10.0,0.0,-5.18,sl,-5.18
72735481,limit,sell,2026.02.24 03:44:43,5216.2,2.0,True,10.0,0.0,-5.18,sl,-5.18
72735461,limit,sell,2026.02.24 03:44:13,5216.2,2.0,True,20.0,0.0,-5.18,sl,-5.18
72735445,limit,sell,2026.02.24 03:43:53,5216.2,2.0,True,10.0,0.0,-5.18,sl,-5.18
72685691,limit,buy,2026.02.23 17:06:51,5169.0,2.0,True,10.0,0.0,-5.18,sl,-5.18
72685637,limit,buy,2026.02.23 17:06:37,5169.0,2.0,True,20.0,0.0,-5.18,sl,-5.18
72685605,limit,buy,2026.02.23 17:06:20,5169.0,2.0,True,30.0,0.0,-5.18,sl,-5.18
72670950,limit,buy,2026.02.23 15:28:51,5098.0,2.0,False,,0.0,0.0,no_fill,0.0
72670928,limit,buy,2026.02.23 15:28:37,5098.0,2.0,False,,0.0,0.0,no_fill,0.0
72670902,limit,buy,2026.02.23 15:28:21,5098.0,2.0,False,,0.0,0.0,no_fill,0.0
72643292,limit,buy,2026.02.23 10:35:55,5112.0,2.0,False,,0.0,0.0,no_fill,0.0
72643278,limit,buy,2026.02.23 10:35:41,5112.0,2.0,False,,0.0,0.0,no_fill,0.0
72643237,limit,buy,2026.02.23 10:35:10,5112.0,2.0,False,,0.0,0.0,no_fill,0.0
72590108,limit,buy,2026.02.23 01:44:17,5120.5,2.0,True,10.0,0.0,-5.18,sl,-5.18
72589951,limit,buy,2026.02.23 01:43:57,5120.5,2.0,True,10.0,0.0,-5.18,sl,-5.18
72589915,limit,buy,2026.02.23 01:43:37,5120.5,2.0,True,20.0,0.0,-5.18,sl,-5.18
72587293,limit,buy,2026.02.23 01:16:19,5048.6,2.0,False,,0.0,0.0,no_fill,0.0
72587123,limit,buy,2026.02.23 01:15:37,5048.6,2.0,False,,0.0,0.0,no_fill,0.0
72586864,limit,buy,2026.02.23 01:14:56,5048.6,2.0,False,,0.0,0.0,no_fill,0.0
72586614,limit,buy,2026.02.23 01:13:50,5066.3,2.0,False,,0.0,0.0,no_fill,0.0
72586586,limit,buy,2026.02.23 01:13:28,5066.3,2.0,False,,0.0,0.0,no_fill,0.0
72586469,limit,buy,2026.02.23 01:12:14,5066.3,2.0,False,,0.0,0.0,no_fill,0.0
72525911,limit,buy,2026.02.20 13:55:38,5000.0,2.0,False,,0.0,0.0,no_fill,0.0
72525895,limit,buy,2026.02.20 13:55:26,5000.0,2.0,False,,0.0,0.0,no_fill,0.0
72525876,limit,buy,2026.02.20 13:55:07,5000.0,2.0,False,,0.0,0.0,no_fill,0.0
72517876,limit,buy,2026.02.20 11:41:58,4952.0,2.0,False,,0.0,0.0,no_fill,0.0
72517862,limit,buy,2026.02.20 11:41:31,4952.0,2.0,False,,0.0,0.0,no_fill,0.0
72517850,limit,buy,2026.02.20 11:41:07,4952.0,2.0,False,,0.0,0.0,no_fill,0.0
72517752,limit,buy,2026.02.20 11:38:26,5096.7,2.0,True,10.0,0.0,-5.18,sl,-5.18
72517734,limit,buy,2026.02.20 11:38:04,5096.7,2.0,True,20.0,0.0,-5.18,sl,-5.18
72517720,limit,buy,2026.02.20 11:37:45,5096.7,2.0,True,10.0,0.0,-5.18,sl,-5.18
72501446,limit,buy,2026.02.20 08:04:03,4986.5,2.0,False,,0.0,0.0,no_fill,0.0
72501432,limit,buy,2026.02.20 08:03:41,4986.5,2.0,False,,0.0,0.0,no_fill,0.0
72501412,limit,buy,2026.02.20 08:03:19,4986.5,2.0,False,,0.0,0.0,no_fill,0.0
72426916,limit,buy,2026.02.19 10:14:20,4971.5,2.0,False,,0.0,0.0,no_fill,0.0
72426908,limit,buy,2026.02.19 10:14:06,4971.5,2.0,False,,0.0,0.0,no_fill,0.0
72416074,limit,buy,2026.02.19 07:11:01,4932.0,2.0,False,,0.0,0.0,no_fill,0.0
72416054,limit,buy,2026.02.19 07:10:37,4932.0,2.0,False,,0.0,0.0,no_fill,0.0
72415989,limit,buy,2026.02.19 07:09:56,4932.0,2.0,False,,0.0,0.0,no_fill,0.0
72372430,limit,buy,2026.02.18 15:49:51,4925.3,2.0,False,,0.0,0.0,no_fill,0.0
72372414,limit,buy,2026.02.18 15:49:33,4925.3,2.0,False,,0.0,0.0,no_fill,0.0
72372406,limit,buy,2026.02.18 15:49:18,4925.3,2.0,False,,0.0,0.0,no_fill,0.0
72363579,limit,buy,2026.02.18 14:20:52,4951.0,2.0,True,10.0,0.0,-5.18,sl,-5.18
72363549,limit,buy,2026.02.18 14:20:39,4951.0,2.0,True,20.0,0.0,-5.18,sl,-5.18
72363500,limit,buy,2026.02.18 14:20:24,4951.0,2.0,True,30.0,0.0,-5.18,sl,-5.18
72269369,limit,sell,2026.02.17 13:45:36,4953.0,2.0,False,,0.0,0.0,no_fill,0.0
72269359,limit,sell,2026.02.17 13:45:22,4953.0,2.0,False,,0.0,0.0,no_fill,0.0
72269342,limit,sell,2026.02.17 13:45:09,4953.0,2.0,False,,0.0,0.0,no_fill,0.0
72162445,limit,buy,2026.02.16 09:59:42,4956.5,2.0,False,,0.0,0.0,no_fill,0.0
72162438,limit,buy,2026.02.16 09:59:28,4956.5,2.0,False,,0.0,0.0,no_fill,0.0
72162434,limit,buy,2026.02.16 09:59:16,4956.5,2.0,False,,0.0,0.0,no_fill,0.0
72074345,limit,buy,2026.02.13 15:50:23,4958.0,2.0,True,10.0,0.0,9.82,tp,9.82
72074270,limit,buy,2026.02.13 15:50:02,4958.0,2.0,True,20.0,0.0,19.82,tp,19.82
72074231,limit,buy,2026.02.13 15:49:48,4958.0,2.0,True,10.0,0.0,9.82,tp,9.82
72057968,limit,sell,2026.02.13 13:14:57,5000.0,2.0,False,,0.0,0.0,no_fill,0.0
72057954,limit,sell,2026.02.13 13:14:41,5000.0,2.0,False,,0.0,0.0,no_fill,0.0
72057915,limit,sell,2026.02.13 13:14:24,5000.0,2.0,False,,0.0,0.0,no_fill,0.0
72015562,limit,buy,2026.02.13 06:55:39,4933.5,2.0,False,,0.0,0.0,no_fill,0.0
72015545,limit,buy,2026.02.13 06:55:22,4933.5,2.0,False,,0.0,0.0,no_fill,0.0
72015535,limit,buy,2026.02.13 06:55:07,4933.5,2.0,False,,0.0,0.0,no_fill,0.0
72015505,limit,buy,2026.02.13 06:54:13,4899.0,2.0,False,,0.0,0.0,no_fill,0.0
72015489,limit,buy,2026.02.13 06:53:57,4899.0,2.0,False,,0.0,0.0,no_fill,0.0
72015477,limit,buy,2026.02.13 06:53:40,4899.0,2.0,False,,0.0,0.0,no_fill,0.0
71847254,limit,sell,2026.02.12 03:44:41,5086.0,2.0,False,,0.0,0.0,no_fill,0.0
71847231,limit,sell,2026.02.12 03:44:16,5086.0,2.0,False,,0.0,0.0,no_fill,0.0
71847212,limit,sell,2026.02.12 03:44:02,5086.0,2.0,False,,0.0,0.0,no_fill,0.0
71753142,limit,buy,2026.02.11 12:09:30,5026.0,2.0,False,,0.0,0.0,no_fill,0.0
71753138,limit,buy,2026.02.11 12:09:18,5026.0,2.0,False,,0.0,0.0,no_fill,0.0
71753132,limit,buy,2026.02.11 12:09:06,5026.0,2.0,False,,0.0,0.0,no_fill,0.0
71726221,limit,buy,2026.02.11 07:01:15,5017.5,2.0,False,,0.0,0.0,no_fill,0.0
71726194,limit,buy,2026.02.11 07:00:59,5017.5,2.0,False,,0.0,0.0,no_fill,0.0
71726150,limit,buy,2026.02.11 07:00:39,5017.5,2.0,False,,0.0,0.0,no_fill,0.0
71700795,limit,buy,2026.02.11 01:11:25,5011.0,2.0,False,,0.0,0.0,no_fill,0.0
71700791,limit,buy,2026.02.11 01:11:09,5011.0,2.0,False,,0.0,0.0,no_fill,0.0
71700782,limit,buy,2026.02.11 01:10:54,5011.0,2.0,False,,0.0,0.0,no_fill,0.0
71639795,limit,buy,2026.02.10 13:15:06,5019.0,2.0,False,,0.0,0.0,no_fill,0.0
71639768,limit,buy,2026.02.10 13:14:41,5019.0,2.0,False,,0.0,0.0,no_fill,0.0
71639755,limit,buy,2026.02.10 13:14:26,5019.0,2.0,False,,0.0,0.0,no_fill,0.0
71623202,limit,buy,2026.02.10 10:16:45,4965.0,2.0,False,,0.0,0.0,no_fill,0.0
71623165,limit,buy,2026.02.10 10:16:30,4965.0,2.0,False,,0.0,0.0,no_fill,0.0
71623155,limit,buy,2026.02.10 10:16:15,4965.0,2.0,False,,0.0,0.0,no_fill,0.0
71532786,limit,sell,2026.02.09 15:47:22,5042.0,2.0,False,,0.0,0.0,no_fill,0.0
71532764,limit,sell,2026.02.09 15:47:05,5042.0,2.0,False,,0.0,0.0,no_fill,0.0
71532738,limit,sell,2026.02.09 15:46:51,5042.0,2.0,False,,0.0,0.0,no_fill,0.0
71509246,limit,buy,2026.02.09 12:24:46,4978.5,2.0,False,,0.0,0.0,no_fill,0.0
71509231,limit,buy,2026.02.09 12:24:28,4978.5,2.0,False,,0.0,0.0,no_fill,0.0
71509185,limit,buy,2026.02.09 12:23:55,4978.5,2.0,False,,0.0,0.0,no_fill,0.0
71502603,limit,buy,2026.02.09 11:25:54,4996.0,2.0,False,,0.0,0.0,no_fill,0.0
71502595,limit,buy,2026.02.09 11:25:36,4996.0,2.0,False,,0.0,0.0,no_fill,0.0
71502587,limit,buy,2026.02.09 11:25:22,4996.0,2.0,False,,0.0,0.0,no_fill,0.0
71444390,limit,buy,2026.02.09 02:25:22,4974.5,2.0,False,,0.0,0.0,no_fill,0.0
71444318,limit,buy,2026.02.09 02:25:03,4974.5,2.0,False,,0.0,0.0,no_fill,0.0
71444249,limit,buy,2026.02.09 02:24:39,4974.5,2.0,False,,0.0,0.0,no_fill,0.0
