ticket,source,direction,open_time,entry,tp_pts_used,orig_net,latest_net,latest_exit,delta,orig_exit,limit_offset,filled
79583913,limit,buy,2026.05.06 13:35:41,4650.5,,0.0,0.0,no_fill,0.0,,2.0,False
79583899,limit,buy,2026.05.06 13:35:24,4615.0,,0.0,0.0,no_fill,0.0,,2.0,False
79583877,limit,buy,2026.05.06 13:35:04,4654.5,,0.0,0.0,no_fill,0.0,,2.0,False
79557466,limit,buy,2026.05.06 10:01:42,4620.0,,0.0,0.0,no_fill,0.0,,2.0,False
79557406,limit,buy,2026.05.06 10:01:27,4625.0,,0.0,0.0,no_fill,0.0,,2.0,False
79557384,limit,buy,2026.05.06 10:01:13,4614.5,,0.0,0.0,no_fill,0.0,,2.0,False
79557214,limit,buy,2026.05.06 10:00:12,4647.0,,0.0,0.0,no_fill,0.0,,2.0,False
79557091,limit,buy,2026.05.06 09:59:49,4652.0,,0.0,0.0,no_fill,0.0,,2.0,False
79556977,limit,buy,2026.05.06 09:59:34,4659.0,10.0,0.0,9.82,tp,9.82,,2.0,True
79542903,limit,buy,2026.05.06 07:17:18,4607.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542891,limit,buy,2026.05.06 07:17:06,4607.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542880,limit,buy,2026.05.06 07:16:54,4607.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542871,limit,buy,2026.05.06 07:16:39,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542854,limit,buy,2026.05.06 07:16:24,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542833,limit,buy,2026.05.06 07:16:12,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542815,limit,buy,2026.05.06 07:15:55,4627.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542781,limit,buy,2026.05.06 07:15:39,4627.0,,0.0,0.0,no_fill,0.0,,2.0,False
79542760,limit,buy,2026.05.06 07:15:27,4627.0,,0.0,0.0,no_fill,0.0,,2.0,False
79539629,limit,buy,2026.05.06 06:27:52,4602.0,,0.0,0.0,no_fill,0.0,,2.0,False
79539607,limit,buy,2026.05.06 06:27:33,4607.0,,0.0,0.0,no_fill,0.0,,2.0,False
79539551,limit,buy,2026.05.06 06:26:56,4612.0,,0.0,0.0,no_fill,0.0,,2.0,False
79525900,limit,buy,2026.05.06 04:00:33,4576.0,,0.0,0.0,no_fill,0.0,,2.0,False
79525784,limit,buy,2026.05.06 04:00:10,4581.0,,0.0,0.0,no_fill,0.0,,2.0,False
79525599,limit,buy,2026.05.06 03:59:42,4586.0,,0.0,0.0,no_fill,0.0,,2.0,False
79484836,limit,buy,2026.05.05 16:34:38,4568.0,10.0,0.0,9.82,tp,9.82,,2.0,True
79461298,limit,buy,2026.05.05 12:32:02,4506.0,,0.0,0.0,no_fill,0.0,,2.0,False
79461269,limit,buy,2026.05.05 12:31:39,4511.0,,0.0,0.0,no_fill,0.0,,2.0,False
79461253,limit,buy,2026.05.05 12:31:23,4516.0,,0.0,0.0,no_fill,0.0,,2.0,False
79360706,limit,buy,2026.05.04 14:03:39,4536.0,,0.0,0.0,no_fill,0.0,,2.0,False
79360655,limit,buy,2026.05.04 14:03:19,4541.0,,0.0,0.0,no_fill,0.0,,2.0,False
79360093,limit,buy,2026.05.04 14:00:39,4546.0,,0.0,0.0,no_fill,0.0,,2.0,False
79249337,limit,buy,2026.05.01 16:29:57,4561.0,,0.0,0.0,no_fill,0.0,,2.0,False
79249288,limit,buy,2026.05.01 16:29:28,4561.0,,0.0,0.0,no_fill,0.0,,2.0,False
79249189,limit,buy,2026.05.01 16:28:50,4571.0,,0.0,0.0,no_fill,0.0,,2.0,False
79249166,limit,buy,2026.05.01 16:28:28,4571.0,,0.0,0.0,no_fill,0.0,,2.0,False
79186734,limit,buy,2026.05.01 01:17:16,4556.0,,0.0,0.0,no_fill,0.0,,2.0,False
79131537,limit,buy,2026.04.30 13:00:01,4576.2,,0.0,0.0,no_fill,0.0,,2.0,False
79131493,limit,buy,2026.04.30 12:59:36,4578.2,,0.0,0.0,no_fill,0.0,,2.0,False
79131468,limit,buy,2026.04.30 12:59:04,4580.2,,0.0,0.0,no_fill,0.0,,2.0,False
79091798,limit,buy,2026.04.30 06:43:06,4513.0,,0.0,0.0,no_fill,0.0,,2.0,False
79091765,limit,buy,2026.04.30 06:42:54,4515.0,,0.0,0.0,no_fill,0.0,,2.0,False
79091716,limit,buy,2026.04.30 06:42:01,4517.0,,0.0,0.0,no_fill,0.0,,2.0,False
78991292,limit,buy,2026.04.29 12:09:21,4368.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991270,limit,buy,2026.04.29 12:09:07,4370.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991230,limit,buy,2026.04.29 12:08:33,4372.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991208,limit,buy,2026.04.29 12:08:09,4378.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991194,limit,buy,2026.04.29 12:07:53,4380.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991163,limit,buy,2026.04.29 12:07:29,4382.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991056,limit,buy,2026.04.29 12:06:34,4388.5,,0.0,0.0,no_fill,0.0,,2.0,False
78991027,limit,buy,2026.04.29 12:06:18,4390.5,,0.0,0.0,no_fill,0.0,,2.0,False
78990980,limit,buy,2026.04.29 12:05:39,4392.5,,0.0,0.0,no_fill,0.0,,2.0,False
78828637,limit,sell,2026.04.28 10:31:41,4660.0,,0.0,0.0,no_fill,0.0,,2.0,False
78828614,limit,sell,2026.04.28 10:31:29,4658.0,,0.0,0.0,no_fill,0.0,,2.0,False
78828600,limit,sell,2026.04.28 10:31:17,4656.0,,0.0,0.0,no_fill,0.0,,2.0,False
78780499,limit,sell,2026.04.28 01:08:10,4711.0,,0.0,0.0,no_fill,0.0,,2.0,False
78780480,limit,sell,2026.04.28 01:07:57,4713.0,,0.0,0.0,no_fill,0.0,,2.0,False
78780472,limit,sell,2026.04.28 01:07:34,4715.0,,0.0,0.0,no_fill,0.0,,2.0,False
78666382,limit,sell,2026.04.27 01:17:36,4729.4,10.0,0.0,9.82,tp,9.82,,2.0,True
78666345,limit,sell,2026.04.27 01:16:18,4733.4,,0.0,0.0,no_fill,0.0,,2.0,False
78466503,limit,buy,2026.04.23 12:37:44,4603.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466481,limit,buy,2026.04.23 12:37:35,4605.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466458,limit,buy,2026.04.23 12:37:22,4607.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466433,limit,buy,2026.04.23 12:37:09,4613.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466325,limit,buy,2026.04.23 12:35:49,4615.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466319,limit,buy,2026.04.23 12:35:39,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466307,limit,buy,2026.04.23 12:35:25,4623.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466299,limit,buy,2026.04.23 12:35:15,4625.0,,0.0,0.0,no_fill,0.0,,2.0,False
78466272,limit,buy,2026.04.23 12:34:52,4627.0,,0.0,0.0,no_fill,0.0,,2.0,False
78461845,limit,sell,2026.04.23 11:57:38,4740.8,,0.0,0.0,no_fill,0.0,,2.0,False
78461780,limit,sell,2026.04.23 11:56:50,4738.8,,0.0,0.0,no_fill,0.0,,2.0,False
78461768,limit,sell,2026.04.23 11:56:34,4736.8,,0.0,0.0,no_fill,0.0,,2.0,False
78382729,limit,sell,2026.04.22 19:08:28,4752.0,10.0,0.0,9.82,tp,9.82,,2.0,True
78382512,limit,buy,2026.04.22 19:05:57,4659.5,,0.0,0.0,no_fill,0.0,,2.0,False
78382372,limit,buy,2026.04.22 19:05:03,4661.5,,0.0,0.0,no_fill,0.0,,2.0,False
78382342,limit,buy,2026.04.22 19:04:48,4663.5,,0.0,0.0,no_fill,0.0,,2.0,False
78381406,limit,buy,2026.04.22 18:53:41,4702.8,,0.0,0.0,no_fill,0.0,,2.0,False
78381379,limit,buy,2026.04.22 18:53:19,4704.8,,0.0,0.0,no_fill,0.0,,2.0,False
78381365,limit,buy,2026.04.22 18:53:03,4706.8,,0.0,0.0,no_fill,0.0,,2.0,False
78309453,limit,buy,2026.04.22 06:34:45,4686.64,,0.0,0.0,no_fill,0.0,,2.0,False
78309426,limit,buy,2026.04.22 06:34:19,4688.64,,0.0,0.0,no_fill,0.0,,2.0,False
78309391,limit,buy,2026.04.22 06:33:47,4690.64,,0.0,0.0,no_fill,0.0,,2.0,False
78309172,limit,buy,2026.04.22 06:31:55,4696.64,,0.0,0.0,no_fill,0.0,,2.0,False
78309049,limit,buy,2026.04.22 06:30:24,4698.64,,0.0,0.0,no_fill,0.0,,2.0,False
78308805,limit,buy,2026.04.22 06:29:27,4700.64,,0.0,0.0,no_fill,0.0,,2.0,False
78308474,limit,buy,2026.04.22 06:26:14,4706.64,,0.0,0.0,no_fill,0.0,,2.0,False
78308358,limit,buy,2026.04.22 06:24:40,4708.64,,0.0,0.0,no_fill,0.0,,2.0,False
78308318,limit,buy,2026.04.22 06:24:11,4710.64,,0.0,0.0,no_fill,0.0,,2.0,False
78256448,limit,sell,2026.04.21 19:19:44,4772.0,,0.0,0.0,no_fill,0.0,,2.0,False
78256422,limit,sell,2026.04.21 19:19:24,4770.0,,0.0,0.0,no_fill,0.0,,2.0,False
78256396,limit,sell,2026.04.21 19:19:01,4768.0,,0.0,0.0,no_fill,0.0,,2.0,False
78248105,limit,sell,2026.04.21 18:24:04,4763.0,,0.0,0.0,no_fill,0.0,,2.0,False
78248049,limit,sell,2026.04.21 18:23:47,4761.0,,0.0,0.0,no_fill,0.0,,2.0,False
78248006,limit,sell,2026.04.21 18:23:32,4759.0,,0.0,0.0,no_fill,0.0,,2.0,False
78244240,limit,buy,2026.04.21 18:05:43,4663.0,,0.0,0.0,no_fill,0.0,,2.0,False
78244122,limit,buy,2026.04.21 18:05:27,4665.0,,0.0,0.0,no_fill,0.0,,2.0,False
78244068,limit,buy,2026.04.21 18:05:12,4669.0,10.0,0.0,9.82,tp,9.82,,2.0,True
78077642,limit,buy,2026.04.20 16:05:32,4773.0,,0.0,0.0,no_fill,0.0,,2.0,False
78077605,limit,buy,2026.04.20 16:05:18,4780.0,,0.0,0.0,no_fill,0.0,,2.0,False
78077558,limit,buy,2026.04.20 16:04:49,4787.0,,0.0,0.0,no_fill,0.0,,2.0,False
78050146,limit,sell,2026.04.20 11:31:44,4823.0,,0.0,0.0,no_fill,0.0,,2.0,False
78050128,limit,sell,2026.04.20 11:31:33,4818.0,,0.0,0.0,no_fill,0.0,,2.0,False
78050110,limit,sell,2026.04.20 11:31:19,4813.0,,0.0,0.0,no_fill,0.0,,2.0,False
78049948,limit,buy,2026.04.20 11:30:08,4750.0,,0.0,0.0,no_fill,0.0,,2.0,False
78049906,limit,buy,2026.04.20 11:29:54,4755.0,,0.0,0.0,no_fill,0.0,,2.0,False
78049892,limit,buy,2026.04.20 11:29:40,4760.0,,0.0,0.0,no_fill,0.0,,2.0,False
77922050,limit,buy,2026.04.17 16:06:19,4821.7,,0.0,0.0,no_fill,0.0,,2.0,False
77854374,limit,sell,2026.04.17 05:03:22,4815.0,,0.0,0.0,no_fill,0.0,,2.0,False
77854370,limit,sell,2026.04.17 05:03:16,4810.0,,0.0,0.0,no_fill,0.0,,2.0,False
77822473,limit,buy,2026.04.16 18:57:12,4788.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77822415,limit,buy,2026.04.16 18:56:58,4788.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77822366,limit,buy,2026.04.16 18:56:44,4788.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77768685,limit,buy,2026.04.16 11:24:54,4806.5,10.0,0.0,9.82,tp,9.82,,2.0,True
77768524,limit,buy,2026.04.16 11:22:49,4806.5,10.0,0.0,9.82,tp,9.82,,2.0,True
77768508,limit,buy,2026.04.16 11:22:37,4806.5,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77654656,limit,buy,2026.04.15 12:49:36,4754.8,,0.0,0.0,no_fill,0.0,,2.0,False
77654545,limit,buy,2026.04.15 12:49:00,4765.0,,0.0,0.0,no_fill,0.0,,2.0,False
77654485,limit,buy,2026.04.15 12:48:26,4765.0,,0.0,0.0,no_fill,0.0,,2.0,False
77587963,limit,buy,2026.04.14 23:56:44,4805.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77587957,limit,buy,2026.04.14 23:56:27,4805.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77565250,limit,buy,2026.04.14 17:56:43,4805.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
77565076,limit,buy,2026.04.14 17:55:46,4822.0,10.0,0.0,-5.18,sl,-5.18,,2.0,True
77565031,limit,buy,2026.04.14 17:55:31,4822.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77543604,limit,buy,2026.04.14 15:52:23,4751.0,,0.0,0.0,no_fill,0.0,,2.0,False
77543570,limit,buy,2026.04.14 15:52:13,4751.0,,0.0,0.0,no_fill,0.0,,2.0,False
77543429,limit,buy,2026.04.14 15:51:53,4751.0,,0.0,0.0,no_fill,0.0,,2.0,False
77517933,limit,buy,2026.04.14 11:59:51,4772.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77517917,limit,buy,2026.04.14 11:59:39,4772.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77467092,limit,buy,2026.04.14 01:16:27,4675.0,,0.0,0.0,no_fill,0.0,,2.0,False
77467083,limit,buy,2026.04.14 01:16:06,4675.0,,0.0,0.0,no_fill,0.0,,2.0,False
77448567,limit,buy,2026.04.13 18:57:23,4675.0,,0.0,0.0,no_fill,0.0,,2.0,False
77448535,limit,buy,2026.04.13 18:57:11,4685.0,,0.0,0.0,no_fill,0.0,,2.0,False
77448492,limit,buy,2026.04.13 18:56:57,4685.0,,0.0,0.0,no_fill,0.0,,2.0,False
77448476,limit,buy,2026.04.13 18:56:44,4685.0,,0.0,0.0,no_fill,0.0,,2.0,False
77425506,limit,sell,2026.04.13 16:34:01,4770.0,,0.0,0.0,no_fill,0.0,,2.0,False
77425435,limit,sell,2026.04.13 16:33:43,4770.0,,0.0,0.0,no_fill,0.0,,2.0,False
77398166,limit,sell,2026.04.13 13:02:36,4750.0,,0.0,0.0,no_fill,0.0,,2.0,False
77398156,limit,sell,2026.04.13 13:02:19,4750.0,,0.0,0.0,no_fill,0.0,,2.0,False
77398074,limit,buy,2026.04.13 13:01:40,4663.0,,0.0,0.0,no_fill,0.0,,2.0,False
77398058,limit,buy,2026.04.13 13:01:21,4663.0,,0.0,0.0,no_fill,0.0,,2.0,False
77384274,limit,buy,2026.04.13 10:49:43,4682.0,,0.0,0.0,no_fill,0.0,,2.0,False
77384246,limit,buy,2026.04.13 10:49:28,4682.0,,0.0,0.0,no_fill,0.0,,2.0,False
77287801,limit,buy,2026.04.10 16:01:43,4745.0,,0.0,0.0,no_fill,0.0,,2.0,False
77287749,limit,buy,2026.04.10 16:01:18,4745.0,,0.0,0.0,no_fill,0.0,,2.0,False
77287702,limit,buy,2026.04.10 16:01:01,4745.0,,0.0,0.0,no_fill,0.0,,2.0,False
77191588,limit,buy,2026.04.09 17:00:09,4759.0,,0.0,0.0,no_fill,0.0,,2.0,False
77191520,limit,buy,2026.04.09 16:59:55,4759.0,,0.0,0.0,no_fill,0.0,,2.0,False
77191498,limit,buy,2026.04.09 16:59:39,4759.0,,0.0,0.0,no_fill,0.0,,2.0,False
77185031,limit,buy,2026.04.09 16:15:21,4713.0,,0.0,0.0,no_fill,0.0,,2.0,False
77184951,limit,buy,2026.04.09 16:15:05,4713.0,,0.0,0.0,no_fill,0.0,,2.0,False
77184896,limit,buy,2026.04.09 16:14:44,4713.0,,0.0,0.0,no_fill,0.0,,2.0,False
77064514,limit,buy,2026.04.08 15:58:50,4762.5,10.0,0.0,9.82,tp,9.82,,2.0,True
77064503,limit,buy,2026.04.08 15:58:33,4762.5,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77064473,limit,buy,2026.04.08 15:57:59,4762.5,10.0,0.0,9.82,tp,9.82,,2.0,True
77044557,limit,buy,2026.04.08 12:58:24,4770.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77044515,limit,buy,2026.04.08 12:58:11,4770.0,20.0,0.0,19.82,tp,19.82,,2.0,True
77044495,limit,buy,2026.04.08 12:57:57,4770.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77024781,limit,buy,2026.04.08 10:02:56,4799.0,10.0,0.0,9.82,tp,9.82,,2.0,True
77024741,limit,buy,2026.04.08 10:02:43,4799.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
77024689,limit,buy,2026.04.08 10:02:28,4799.0,30.0,0.0,-5.18,sl,-5.18,,2.0,True
76972830,limit,buy,2026.04.08 01:25:23,4671.0,,0.0,0.0,no_fill,0.0,,2.0,False
76972827,limit,buy,2026.04.08 01:25:07,4671.0,,0.0,0.0,no_fill,0.0,,2.0,False
76972810,limit,buy,2026.04.08 01:24:46,4671.0,,0.0,0.0,no_fill,0.0,,2.0,False
76922064,limit,sell,2026.04.07 14:28:31,4670.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76922044,limit,sell,2026.04.07 14:28:06,4670.0,20.0,0.0,19.82,tp,19.82,,2.0,True
76921993,limit,sell,2026.04.07 14:27:45,4670.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76911784,limit,buy,2026.04.07 13:00:14,4650.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76911764,limit,buy,2026.04.07 13:00:03,4650.0,20.0,0.0,-5.18,sl,-5.18,,2.0,True
76911711,limit,buy,2026.04.07 12:59:46,4650.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76795023,limit,buy,2026.04.06 11:22:09,4632.3,,0.0,0.0,no_fill,0.0,,2.0,False
76795009,limit,buy,2026.04.06 11:21:58,4632.3,,0.0,0.0,no_fill,0.0,,2.0,False
76794928,limit,buy,2026.04.06 11:21:16,4632.3,,0.0,0.0,no_fill,0.0,,2.0,False
76794906,limit,buy,2026.04.06 11:21:02,4632.3,,0.0,0.0,no_fill,0.0,,2.0,False
76794896,limit,buy,2026.04.06 11:20:47,4632.3,,0.0,0.0,no_fill,0.0,,2.0,False
76749273,limit,sell,2026.04.06 01:19:41,4764.0,,0.0,0.0,no_fill,0.0,,2.0,False
76749222,limit,sell,2026.04.06 01:18:46,4764.0,,0.0,0.0,no_fill,0.0,,2.0,False
76749206,limit,sell,2026.04.06 01:18:25,4764.0,,0.0,0.0,no_fill,0.0,,2.0,False
76749191,limit,sell,2026.04.06 01:18:03,4753.0,,0.0,0.0,no_fill,0.0,,2.0,False
76749164,limit,sell,2026.04.06 01:17:42,4753.0,,0.0,0.0,no_fill,0.0,,2.0,False
76749013,limit,sell,2026.04.06 01:15:50,4753.0,,0.0,0.0,no_fill,0.0,,2.0,False
76724329,limit,sell,2026.04.02 19:03:32,4707.0,,0.0,0.0,no_fill,0.0,,2.0,False
76724283,limit,sell,2026.04.02 19:02:55,4707.0,,0.0,0.0,no_fill,0.0,,2.0,False
76724252,limit,sell,2026.04.02 19:02:31,4707.0,,0.0,0.0,no_fill,0.0,,2.0,False
76723993,limit,buy,2026.04.02 19:00:02,4634.5,,0.0,0.0,no_fill,0.0,,2.0,False
76723949,limit,buy,2026.04.02 18:59:50,4634.5,,0.0,0.0,no_fill,0.0,,2.0,False
76723936,limit,buy,2026.04.02 18:59:34,4634.5,,0.0,0.0,no_fill,0.0,,2.0,False
76682499,limit,sell,2026.04.02 13:08:00,4649.7,,0.0,0.0,no_fill,0.0,,2.0,False
76682492,limit,sell,2026.04.02 13:07:45,4649.7,,0.0,0.0,no_fill,0.0,,2.0,False
76682476,limit,sell,2026.04.02 13:07:29,4649.7,,0.0,0.0,no_fill,0.0,,2.0,False
76682453,limit,sell,2026.04.02 13:07:14,4643.7,,0.0,0.0,no_fill,0.0,,2.0,False
76682427,limit,sell,2026.04.02 13:07:00,4643.7,,0.0,0.0,no_fill,0.0,,2.0,False
76682405,limit,sell,2026.04.02 13:06:45,4643.7,,0.0,0.0,no_fill,0.0,,2.0,False
76668362,limit,buy,2026.04.02 10:22:21,4372.0,,0.0,0.0,no_fill,0.0,,2.0,False
76668331,limit,buy,2026.04.02 10:22:08,4372.0,,0.0,0.0,no_fill,0.0,,2.0,False
76668301,limit,buy,2026.04.02 10:21:49,4372.0,,0.0,0.0,no_fill,0.0,,2.0,False
76596422,limit,buy,2026.04.01 19:07:23,4722.0,,0.0,0.0,no_fill,0.0,,2.0,False
76596408,limit,buy,2026.04.01 19:07:03,4722.0,,0.0,0.0,no_fill,0.0,,2.0,False
76596364,limit,buy,2026.04.01 19:06:13,4743.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76596284,limit,buy,2026.04.01 19:04:59,4743.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76542983,limit,buy,2026.04.01 10:09:03,4685.5,,0.0,0.0,no_fill,0.0,,2.0,False
76542958,limit,buy,2026.04.01 10:08:48,4685.5,,0.0,0.0,no_fill,0.0,,2.0,False
76542931,limit,buy,2026.04.01 10:08:34,4685.5,,0.0,0.0,no_fill,0.0,,2.0,False
76542758,limit,buy,2026.04.01 10:07:20,4697.7,,0.0,0.0,no_fill,0.0,,2.0,False
76542711,limit,buy,2026.04.01 10:07:06,4697.7,,0.0,0.0,no_fill,0.0,,2.0,False
76542670,limit,buy,2026.04.01 10:06:52,4697.7,,0.0,0.0,no_fill,0.0,,2.0,False
76504826,limit,buy,2026.04.01 01:39:05,4598.0,,0.0,0.0,no_fill,0.0,,2.0,False
76504805,limit,buy,2026.04.01 01:38:46,4598.0,,0.0,0.0,no_fill,0.0,,2.0,False
76504637,limit,buy,2026.04.01 01:38:12,4598.0,,0.0,0.0,no_fill,0.0,,2.0,False
76504563,limit,buy,2026.04.01 01:36:45,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
76504538,limit,buy,2026.04.01 01:36:22,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
76504530,limit,buy,2026.04.01 01:35:40,4617.0,,0.0,0.0,no_fill,0.0,,2.0,False
76480545,limit,buy,2026.03.31 18:04:17,4582.5,,0.0,0.0,no_fill,0.0,,2.0,False
76480521,limit,buy,2026.03.31 18:04:02,4582.5,,0.0,0.0,no_fill,0.0,,2.0,False
76480489,limit,buy,2026.03.31 18:03:41,4582.5,,0.0,0.0,no_fill,0.0,,2.0,False
76465408,limit,buy,2026.03.31 16:03:50,4544.0,,0.0,0.0,no_fill,0.0,,2.0,False
76465390,limit,buy,2026.03.31 16:03:38,4544.0,,0.0,0.0,no_fill,0.0,,2.0,False
76465378,limit,buy,2026.03.31 16:03:25,4544.0,,0.0,0.0,no_fill,0.0,,2.0,False
76449146,limit,buy,2026.03.31 12:45:59,4486.0,,0.0,0.0,no_fill,0.0,,2.0,False
76449129,limit,buy,2026.03.31 12:45:37,4486.0,,0.0,0.0,no_fill,0.0,,2.0,False
76449117,limit,buy,2026.03.31 12:45:23,4486.0,,0.0,0.0,no_fill,0.0,,2.0,False
76331238,limit,buy,2026.03.30 09:51:49,4473.0,,0.0,0.0,no_fill,0.0,,2.0,False
76331222,limit,buy,2026.03.30 09:51:37,4473.0,,0.0,0.0,no_fill,0.0,,2.0,False
76331208,limit,buy,2026.03.30 09:51:26,4473.0,,0.0,0.0,no_fill,0.0,,2.0,False
76331149,limit,buy,2026.03.30 09:50:47,4495.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76331108,limit,buy,2026.03.30 09:50:24,4495.0,20.0,0.0,19.82,tp,19.82,,2.0,True
76331069,limit,buy,2026.03.30 09:50:08,4495.0,30.0,0.0,29.82,tp,29.82,,2.0,True
76287926,limit,sell,2026.03.30 01:10:37,4579.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76287905,limit,sell,2026.03.30 01:10:16,4579.0,20.0,0.0,19.82,tp,19.82,,2.0,True
76287830,limit,sell,2026.03.30 01:09:35,4579.0,10.0,0.0,9.82,tp,9.82,,2.0,True
76221912,limit,buy,2026.03.27 13:10:18,4387.1,,0.0,0.0,no_fill,0.0,,2.0,False
76221864,limit,buy,2026.03.27 13:09:32,4387.1,,0.0,0.0,no_fill,0.0,,2.0,False
76221810,limit,buy,2026.03.27 13:09:11,4387.1,,0.0,0.0,no_fill,0.0,,2.0,False
76221657,limit,sell,2026.03.27 13:06:24,4468.2,,0.0,0.0,no_fill,0.0,,2.0,False
76221625,limit,sell,2026.03.27 13:05:52,4468.2,,0.0,0.0,no_fill,0.0,,2.0,False
76221614,limit,sell,2026.03.27 13:05:34,4468.2,,0.0,0.0,no_fill,0.0,,2.0,False
76141714,limit,sell,2026.03.26 16:52:50,4491.0,,0.0,0.0,no_fill,0.0,,2.0,False
76141676,limit,sell,2026.03.26 16:52:36,4491.0,,0.0,0.0,no_fill,0.0,,2.0,False
76141635,limit,sell,2026.03.26 16:52:22,4491.0,,0.0,0.0,no_fill,0.0,,2.0,False
75991035,limit,buy,2026.03.25 09:47:51,4522.5,10.0,0.0,9.82,tp,9.82,,2.0,True
75990913,limit,buy,2026.03.25 09:46:17,4522.5,10.0,0.0,9.82,tp,9.82,,2.0,True
75990858,limit,buy,2026.03.25 09:45:16,4522.5,10.0,0.0,9.82,tp,9.82,,2.0,True
75979502,limit,sell,2026.03.25 07:03:29,4622.5,,0.0,0.0,no_fill,0.0,,2.0,False
75976147,limit,sell,2026.03.25 06:07:27,4622.5,,0.0,0.0,no_fill,0.0,,2.0,False
75976136,limit,sell,2026.03.25 06:07:17,4622.5,,0.0,0.0,no_fill,0.0,,2.0,False
75972158,limit,sell,2026.03.25 05:17:50,4711.7,,0.0,0.0,no_fill,0.0,,2.0,False
75972104,limit,sell,2026.03.25 05:16:19,4711.7,,0.0,0.0,no_fill,0.0,,2.0,False
75972088,limit,sell,2026.03.25 05:16:04,4711.7,,0.0,0.0,no_fill,0.0,,2.0,False
75971867,limit,sell,2026.03.25 05:13:01,4704.7,,0.0,0.0,no_fill,0.0,,2.0,False
75971837,limit,sell,2026.03.25 05:12:40,4704.7,,0.0,0.0,no_fill,0.0,,2.0,False
75971774,limit,sell,2026.03.25 05:11:54,4704.7,,0.0,0.0,no_fill,0.0,,2.0,False
75966917,limit,buy,2026.03.25 04:23:34,4494.5,,0.0,0.0,no_fill,0.0,,2.0,False
75966898,limit,buy,2026.03.25 04:23:16,4494.5,,0.0,0.0,no_fill,0.0,,2.0,False
75966859,limit,buy,2026.03.25 04:22:40,4494.5,,0.0,0.0,no_fill,0.0,,2.0,False
75933547,limit,buy,2026.03.24 18:17:22,3957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75933504,limit,buy,2026.03.24 18:16:47,3957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75933462,limit,buy,2026.03.24 18:16:18,3957.0,,0.0,0.0,no_fill,0.0,,2.0,False
75893207,limit,sell,2026.03.24 13:05:22,4462.5,,0.0,0.0,no_fill,0.0,,2.0,False
75880992,limit,sell,2026.03.24 10:59:33,4462.5,,0.0,0.0,no_fill,0.0,,2.0,False
75880972,limit,sell,2026.03.24 10:59:18,4462.5,,0.0,0.0,no_fill,0.0,,2.0,False
75874335,limit,buy,2026.03.24 10:01:44,4351.0,,0.0,0.0,no_fill,0.0,,2.0,False
75874310,limit,buy,2026.03.24 10:01:27,4351.0,,0.0,0.0,no_fill,0.0,,2.0,False
75874277,limit,buy,2026.03.24 10:01:11,4351.0,,0.0,0.0,no_fill,0.0,,2.0,False
